,Unnamed: 0,latitude,longitude,timestamp,label,type,location_name,location_types,place_id,geometry,index_right,polygon_name,Description
3616,3616,37.9093673,-78.3333903,2025-03-03T01:39:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3617,3617,37.9093673,-78.3333903,2025-03-03T01:58:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3618,3618,37.9093673,-78.3333903,2025-03-03T02:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3619,3619,37.9093673,-78.3333903,2025-03-03T02:54:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3620,3620,37.9093673,-78.3333903,2025-03-03T03:45:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3621,3621,37.9093673,-78.3333903,2025-03-03T04:00:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3622,3622,37.9093673,-78.3333903,2025-03-03T04:14:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333903 37.9093673),2.0,Home,
3623,3623,37.9093837,-78.3333655,2025-03-03T04:19:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333655 37.9093837),2.0,Home,
3624,3624,37.9093837,-78.3333655,2025-03-03T04:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333655 37.9093837),2.0,Home,
3625,3625,37.9094486,-78.3333049,2025-03-03T10:38:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333049 37.9094486),2.0,Home,
3626,3626,37.9118196,-78.3341349,2025-03-03T10:50:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3341349 37.9118196),2.0,Home,
3627,3627,37.9118196,-78.3341349,2025-03-03T10:37:43.000-05:00,Home,activity_start,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3341349 37.9118196),2.0,Home,
3628,3628,37.9118196,-78.3341349,2025-03-03T11:44:22.000-05:00,Home,activity_end,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3341349 37.9118196),2.0,Home,
3629,3629,37.9064943,-78.3333296,2025-03-03T11:03:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333296 37.9064943),2.0,Home,
3630,3630,37.9061847,-78.345992,2025-03-03T11:05:00.000-05:00,Home,timelinePath,,,,POINT (-78.345992 37.9061847),2.0,Home,
3631,3631,37.9697362,-78.4100152,2025-03-03T11:13:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.4100152 37.9697362),3.0,Driving/Commute,
3632,3632,38.0094769,-78.4634497,2025-03-03T11:19:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.4634497 38.0094769),3.0,Driving/Commute,
3633,3633,38.0103433,-78.5205415,2025-03-03T11:24:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.5205415 38.0103433),3.0,Driving/Commute,
3634,3634,38.0176337,-78.5336037,2025-03-03T11:25:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.5336037 38.0176337),3.0,Driving/Commute,
3635,3635,38.0261498,-78.5234574,2025-03-03T11:27:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.5234574 38.0261498),3.0,Driving/Commute,
3636,3636,38.0274786,-78.5115422,2025-03-03T11:29:00.000-05:00,UNKNOWN,timelinePath,"Charlottesville, VA, USA","locality, political",ChIJj6RQ6i2Gs4kR_HSLw5bwhpA,POINT (-78.5115422 38.0274786),,,
3637,3637,38.0284304,-78.5154237,2025-03-03T11:31:00.000-05:00,UNKNOWN,timelinePath,"Charlottesville, VA, USA","locality, political",ChIJj6RQ6i2Gs4kR_HSLw5bwhpA,POINT (-78.5154237 38.0284304),,,
3638,3638,38.0330028,-78.50783,2025-03-03T11:44:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.50783 38.0330028),0.0,Work,
3639,3639,38.03289,-78.5079634,2025-03-03T11:58:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5079634 38.03289),0.0,Work,
3640,3640,38.0328753,-78.507958,2025-03-03T12:09:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.507958 38.0328753),0.0,Work,
3641,3641,38.032892,-78.5079802,2025-03-03T12:25:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5079802 38.032892),0.0,Work,
3642,3642,38.0335529,-78.5079772,2025-03-03T11:44:22.000-05:00,Work,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5079772 38.0335529),0.0,Work,
3643,3643,38.0335529,-78.5079772,2025-03-03T20:04:27.000-05:00,Work,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5079772 38.0335529),0.0,Work,
3644,3644,38.0361345,-78.5060224,2025-03-03T13:14:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5060224 38.0361345),0.0,Work,
3645,3645,38.0359236,-78.5066114,2025-03-03T13:13:40.000-05:00,Work,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5066114 38.0359236),0.0,Work,
3646,3646,38.0359236,-78.5066114,2025-03-03T16:06:13.000-05:00,Work,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5066114 38.0359236),0.0,Work,
3647,3647,38.0357602,-78.5036129,2025-03-03T16:30:00.000-05:00,UNKNOWN,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5036129 38.0357602),,,
3648,3648,38.0363594,-78.50609,2025-03-03T16:18:06.000-05:00,Work,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.50609 38.0363594),0.0,Work,
3649,3649,38.0363594,-78.50609,2025-03-03T17:22:23.000-05:00,Work,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.50609 38.0363594),0.0,Work,
3650,3650,38.0359236,-78.5066114,2025-03-03T17:27:55.000-05:00,Work,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5066114 38.0359236),0.0,Work,
3651,3651,38.0359236,-78.5066114,2025-03-03T20:04:27.000-05:00,Work,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5066114 38.0359236),0.0,Work,
3652,3652,38.0355542,-78.5066136,2025-03-03T20:04:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5066136 38.0355542),0.0,Work,
3653,3653,38.0316883,-78.5108837,2025-03-03T20:35:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5108837 38.0316883),0.0,Work,
3654,3654,38.0316883,-78.5108837,2025-03-03T20:04:27.000-05:00,Work,activity_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5108837 38.0316883),0.0,Work,
3655,3655,38.0316883,-78.5108837,2025-03-03T20:35:07.000-05:00,Work,activity_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5108837 38.0316883),0.0,Work,
3656,3656,38.0316188,-78.5108459,2025-03-03T20:35:07.000-05:00,Work,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5108459 38.0316188),0.0,Work,
3657,3657,38.0316188,-78.5108459,2025-03-03T22:17:20.000-05:00,Work,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5108459 38.0316188),0.0,Work,
3658,3658,38.031633,-78.5117212,2025-03-03T22:17:00.000-05:00,Work,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5117212 38.031633),0.0,Work,
3659,3659,38.0324332,-78.5138026,2025-03-03T22:19:00.000-05:00,UNKNOWN,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5138026 38.0324332),,,
3660,3660,38.0324332,-78.5138026,2025-03-03T22:17:20.000-05:00,WALKING,activity_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5138026 38.0324332),,,
3661,3661,38.0324332,-78.5138026,2025-03-03T22:19:20.000-05:00,WALKING,activity_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5138026 38.0324332),,,
3662,3662,38.0335529,-78.5079772,2025-03-03T22:19:20.000-05:00,Work,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5079772 38.0335529),0.0,Work,
3663,3663,38.0335529,-78.5079772,2025-03-03T23:17:20.000-05:00,Work,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5079772 38.0335529),0.0,Work,
3664,3664,38.0328817,-78.5135579,2025-03-03T22:22:24.000-05:00,Working Out,visit_start,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5135579 38.0328817),1.0,Working Out,
3665,3665,38.0328817,-78.5135579,2025-03-03T23:17:20.000-05:00,Working Out,visit_end,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5135579 38.0328817),1.0,Working Out,
3666,3666,38.0330536,-78.5134027,2025-03-03T23:17:00.000-05:00,Working Out,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5134027 38.0330536),1.0,Working Out,
3667,3667,38.0305492,-78.5124431,2025-03-03T23:26:00.000-05:00,UNKNOWN,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5124431 38.0305492),,,
3668,3668,38.0291395,-78.5150887,2025-03-03T23:30:00.000-05:00,UNKNOWN,timelinePath,"University of Virginia, VA, USA","locality, political",ChIJdzcV_VeGs4kRWFCMy1s4jYg,POINT (-78.5150887 38.0291395),,,
3669,3669,38.0262971,-78.5165059,2025-03-03T23:34:00.000-05:00,UNKNOWN,timelinePath,"Charlottesville, VA, USA","locality, political",ChIJj6RQ6i2Gs4kR_HSLw5bwhpA,POINT (-78.5165059 38.0262971),,,
3670,3670,38.0262968,-78.5232435,2025-03-03T23:35:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.5232435 38.0262968),3.0,Driving/Commute,
3671,3671,38.019908,-78.537513,2025-03-03T23:37:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.537513 38.019908),3.0,Driving/Commute,
3672,3672,38.0071013,-78.4916655,2025-03-03T23:40:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.4916655 38.0071013),3.0,Driving/Commute,
3673,3673,38.0085374,-78.4652167,2025-03-03T23:43:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.4652167 38.0085374),3.0,Driving/Commute,
3674,3674,38.0024047,-78.4533747,2025-03-03T23:45:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.4533747 38.0024047),3.0,Driving/Commute,
3675,3675,37.987802,-78.439043,2025-03-03T23:47:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.439043 37.987802),3.0,Driving/Commute,
3676,3676,37.9712908,-78.4027005,2025-03-03T23:51:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.4027005 37.9712908),3.0,Driving/Commute,
3677,3677,37.9712215,-78.3903933,2025-03-03T23:51:00.000-05:00,Driving/Commute,timelinePath,,,,POINT (-78.3903933 37.9712215),3.0,Driving/Commute,
3678,3678,37.9239368,-78.3564853,2025-03-03T23:57:00.000-05:00,Driving/Commute,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3564853 37.9239368),3.0,Driving/Commute,
3679,3679,37.9051673,-78.3449744,2025-03-03T23:58:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3449744 37.9051673),2.0,Home,
3680,3680,37.9060096,-78.3326756,2025-03-04T00:01:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3326756 37.9060096),2.0,Home,
3681,3681,37.9093415,-78.3335248,2025-03-04T00:03:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3335248 37.9093415),2.0,Home,
3682,3682,37.9094121,-78.3333003,2025-03-04T00:07:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333003 37.9094121),2.0,Home,
3683,3683,37.9094438,-78.3333766,2025-03-04T00:17:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333766 37.9094438),2.0,Home,
3684,3684,37.909407,-78.3333434,2025-03-04T00:29:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333434 37.909407),2.0,Home,
3685,3685,37.9094079,-78.3333044,2025-03-04T00:45:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3686,3686,37.9094079,-78.3333044,2025-03-04T00:58:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3687,3687,37.9094079,-78.3333044,2025-03-03T23:17:20.000-05:00,Home,activity_start,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3688,3688,37.9094079,-78.3333044,2025-03-03T23:33:40.000-05:00,Home,activity_end,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3689,3689,37.9094079,-78.3333044,2025-03-03T23:33:40.000-05:00,Home,activity_start,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3690,3690,37.9094079,-78.3333044,2025-03-04T00:02:36.000-05:00,Home,activity_end,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3691,3691,37.9093753,-78.3333614,2025-03-04T00:02:36.000-05:00,Home,visit_start,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333614 37.9093753),2.0,Home,
3692,3692,37.9093753,-78.3333614,2025-03-05T12:35:29.000-05:00,Home,visit_end,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333614 37.9093753),2.0,Home,
3693,3693,37.9094079,-78.3333044,2025-03-04T01:09:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3694,3694,37.9094079,-78.3333044,2025-03-04T01:21:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3695,3695,37.9094079,-78.3333044,2025-03-04T01:36:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3696,3696,37.9094079,-78.3333044,2025-03-04T01:51:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333044 37.9094079),2.0,Home,
3697,3697,37.9094233,-78.3333665,2025-03-04T01:57:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333665 37.9094233),2.0,Home,
3698,3698,37.9093887,-78.3333569,2025-03-04T02:13:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3699,3699,37.9093887,-78.3333569,2025-03-04T02:27:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3700,3700,37.9093887,-78.3333569,2025-03-04T02:41:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3701,3701,37.9093887,-78.3333569,2025-03-04T02:57:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3702,3702,37.9093887,-78.3333569,2025-03-04T03:11:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3703,3703,37.9093887,-78.3333569,2025-03-04T03:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3704,3704,37.9093887,-78.3333569,2025-03-04T03:40:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3705,3705,37.9093887,-78.3333569,2025-03-04T03:51:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3706,3706,37.9093887,-78.3333569,2025-03-04T04:01:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3707,3707,37.9093887,-78.3333569,2025-03-04T04:11:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3708,3708,37.9093887,-78.3333569,2025-03-04T04:21:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333569 37.9093887),2.0,Home,
3709,3709,37.9093608,-78.3333772,2025-03-04T04:41:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333772 37.9093608),2.0,Home,
3710,3710,37.9093608,-78.3333772,2025-03-04T04:42:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333772 37.9093608),2.0,Home,
3711,3711,37.9094323,-78.3333764,2025-03-04T04:53:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333764 37.9094323),2.0,Home,
3712,3712,37.9094323,-78.3333764,2025-03-04T05:04:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333764 37.9094323),2.0,Home,
3713,3713,37.9094431,-78.333303,2025-03-04T05:22:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.333303 37.9094431),2.0,Home,
3714,3714,37.9094374,-78.3333765,2025-03-04T05:41:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333765 37.9094374),2.0,Home,
3715,3715,37.9094246,-78.3333409,2025-03-04T05:43:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333409 37.9094246),2.0,Home,
3716,3716,37.9093864,-78.3333153,2025-03-04T05:55:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333153 37.9093864),2.0,Home,
3717,3717,37.9093864,-78.3333153,2025-03-04T06:15:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333153 37.9093864),2.0,Home,
3718,3718,37.9093864,-78.3333153,2025-03-04T06:22:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333153 37.9093864),2.0,Home,
3719,3719,37.9094149,-78.3332977,2025-03-04T06:30:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332977 37.9094149),2.0,Home,
3720,3720,37.9094282,-78.3332736,2025-03-04T06:43:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332736 37.9094282),2.0,Home,
3721,3721,37.9093785,-78.3333835,2025-03-04T06:53:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333835 37.9093785),2.0,Home,
3722,3722,37.9094009,-78.3333887,2025-03-04T06:59:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333887 37.9094009),2.0,Home,
3723,3723,37.909315,-78.3333169,2025-03-04T07:15:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3724,3724,37.909315,-78.3333169,2025-03-04T07:25:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3725,3725,37.909315,-78.3333169,2025-03-04T07:35:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3726,3726,37.909315,-78.3333169,2025-03-04T07:45:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3727,3727,37.909315,-78.3333169,2025-03-04T07:56:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3728,3728,37.909315,-78.3333169,2025-03-04T08:06:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3729,3729,37.909315,-78.3333169,2025-03-04T08:16:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3730,3730,37.909315,-78.3333169,2025-03-04T08:36:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3731,3731,37.909315,-78.3333169,2025-03-04T08:46:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3333169 37.909315),2.0,Home,
3732,3732,37.9093345,-78.3332968,2025-03-04T08:57:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332968 37.9093345),2.0,Home,
3733,3733,37.9093345,-78.3332968,2025-03-04T09:07:00.000-05:00,Home,timelinePath,"Lake Monticello, VA 22963, USA","locality, political",ChIJDb4p9W2Ns4kRXpzD4FEHVgc,POINT (-78.3332968 37.9093345),2.0,Home,
